pid	date	area	location	natural_lawson_store	y
p001	201603	中部	ビジネス立地	0	3.6366
p001	201604	中部	ビジネス立地	0	3.4845
p001	201605	中部	ビジネス立地	0	3.3656
p001	201510	中部	住宅立地	0	2.7699
p001	201511	中部	住宅立地	0	3.8545
p001	201512	中部	住宅立地	0	3.7444
p001	201601	中部	住宅立地	0	3.6608
p001	201602	中部	住宅立地	0	3.6185
p001	201603	中部	住宅立地	0	3.7373
p001	201604	中部	住宅立地	0	3.4966
p001	201605	中部	住宅立地	0	3.1637
p001	201510	中部	学校立地	0	2.4963
p001	201511	中部	学校立地	0	2.6432
p001	201512	中部	学校立地	0	2.4228
p001	201601	中部	学校立地	0	3.8546
p001	201602	中部	学校立地	0	1.8722
p001	201603	中部	学校立地	0	2.0558
p001	201604	中部	学校立地	0	3.0836
p001	201605	中部	学校立地	0	3.4507
p001	201510	中部	観光立地	0	3.1919
p001	201511	中部	観光立地	0	4.2837
p001	201512	中部	観光立地	0	3.9202
p001	201601	中部	観光立地	0	3.8192
p001	201602	中部	観光立地	0	3.6397
p001	201603	中部	観光立地	0	3.6855
p001	201604	中部	観光立地	0	3.5678
p001	201605	中部	観光立地	0	3.5469
p001	201510	中国	ビジネス立地	0	4.328
p001	201511	中国	ビジネス立地	0	4.7906
p001	201512	中国	ビジネス立地	0	5.6679
p001	201601	中国	ビジネス立地	0	4.9283
p001	201602	中国	ビジネス立地	0	4.6841
p001	201603	中国	ビジネス立地	0	5.2005
p001	201604	中国	ビジネス立地	0	4.9152
p001	201605	中国	ビジネス立地	0	5.2862
p001	201510	中国	住宅立地	0	2.0803
p001	201511	中国	住宅立地	0	2.276
p001	201512	中国	住宅立地	0	3.436
p001	201601	中国	住宅立地	0	2.166
p001	201602	中国	住宅立地	0	2.0264
p001	201603	中国	住宅立地	0	3.3039
p001	201604	中国	住宅立地	0	1.8998
p001	201605	中国	住宅立地	0	2.12
p001	201510	中国	学校立地	0	4.6253
p001	201511	中国	学校立地	0	1.3216
p001	201512	中国	学校立地	0	2.2025
p001	201601	中国	学校立地	0	1.3215
p001	201602	中国	学校立地	0	3.3038
p001	201603	中国	学校立地	0	1.1013
p001	201604	中国	学校立地	0	4.1849
p001	201605	中国	学校立地	0	2.2025
p001	201510	中国	観光立地	0	2.6395
p001	201511	中国	観光立地	0	3.7036
p001	201512	中国	観光立地	0	3.9387
p001	201601	中国	観光立地	0	4.2113
p001	201602	中国	観光立地	0	4.2445
p001	201603	中国	観光立地	0	3.6137
p001	201604	中国	観光立地	0	3.5988
p001	201605	中国	観光立地	0	3.0584
p002	201506	関東	ビジネス立地	0	3.6383
p002	201507	関東	ビジネス立地	0	2.9481
p002	201508	関東	ビジネス立地	0	2.5415
p002	201509	関東	ビジネス立地	0	2.1537
p002	201510	関東	ビジネス立地	0	2.2353
p002	201511	関東	ビジネス立地	0	2.0231
p002	201512	関東	ビジネス立地	0	1.8943
p002	201601	関東	ビジネス立地	0	2.1409
p002	201602	関東	ビジネス立地	0	2.2907
p002	201603	関東	ビジネス立地	0	2.3953
p002	201604	関東	ビジネス立地	0	2.0338
p002	201605	関東	ビジネス立地	0	2.2655
p002	201506	関東	ビジネス立地	1	6.5055
p002	201507	関東	ビジネス立地	1	6.8435
p002	201508	関東	ビジネス立地	1	5.4137
p002	201509	関東	ビジネス立地	1	5.4687
p002	201510	関東	ビジネス立地	1	5.9234
p002	201511	関東	ビジネス立地	1	5.8785
p002	201512	関東	ビジネス立地	1	4.9141
p002	201601	関東	ビジネス立地	1	4.8754
p002	201602	関東	ビジネス立地	1	5.2594
p002	201603	関東	ビジネス立地	1	6.1196
p002	201604	関東	ビジネス立地	1	5.7237
p002	201605	関東	ビジネス立地	1	5.2948
p002	201506	関東	住宅立地	0	2.5116
p002	201507	関東	住宅立地	0	2.1302
p002	201508	関東	住宅立地	0	1.9496
p002	201509	関東	住宅立地	0	2.1597
p002	201510	関東	住宅立地	0	2.1454
p002	201511	関東	住宅立地	0	2.1235
p002	201512	関東	住宅立地	0	1.9824
p002	201601	関東	住宅立地	0	2.2255
p002	201602	関東	住宅立地	0	2.2627
p002	201603	関東	住宅立地	0	2.2604
p002	201604	関東	住宅立地	0	2.2075
p002	201605	関東	住宅立地	0	2.1094
p002	201506	関東	住宅立地	1	5.6339
p002	201507	関東	住宅立地	1	5.5644
p002	201508	関東	住宅立地	1	4.5373
p002	201509	関東	住宅立地	1	4.5753
p002	201510	関東	住宅立地	1	4.5653
p002	201511	関東	住宅立地	1	4.1639
p002	201512	関東	住宅立地	1	3.8073
p002	201601	関東	住宅立地	1	3.5556
p002	201602	関東	住宅立地	1	4.0066
p002	201603	関東	住宅立地	1	4.6149
p002	201604	関東	住宅立地	1	4.7618
p002	201605	関東	住宅立地	1	4.8771
p002	201506	関東	学校立地	0	3.5241
p002	201507	関東	学校立地	0	3.6342
p002	201508	関東	学校立地	0	1.2115
p002	201509	関東	学校立地	0	2.2578
p002	201510	関東	学校立地	0	2.3678
p002	201511	関東	学校立地	0	2.1475
p002	201512	関東	学校立地	0	3.5792
p002	201601	関東	学校立地	0	2.9735
p002	201602	関東	学校立地	0	2.3678
p002	201603	関東	学校立地	0	2.2466
p002	201604	関東	学校立地	0	2.8267
p002	201605	関東	学校立地	0	2.1659
p002	201506	関東	観光立地	0	3.0139
p002	201507	関東	観光立地	0	3.1695
p002	201508	関東	観光立地	0	3.0608
p002	201509	関東	観光立地	0	2.7165
p002	201510	関東	観光立地	0	2.8074
p002	201511	関東	観光立地	0	3.005
p002	201512	関東	観光立地	0	3.2488
p002	201601	関東	観光立地	0	3.237
p002	201602	関東	観光立地	0	2.9066
p002	201603	関東	観光立地	0	3.0089
p002	201604	関東	観光立地	0	2.6615
p002	201605	関東	観光立地	0	2.5235
p002	201506	関東	観光立地	1	8.3208
p002	201507	関東	観光立地	1	8.0516
p002	201508	関東	観光立地	1	6.2896
p002	201509	関東	観光立地	1	6.4853
p002	201510	関東	観光立地	1	6.5098
p002	201511	関東	観光立地	1	7.7579
p002	201512	関東	観光立地	1	7.1216
p002	201601	関東	観光立地	1	6.2553
p002	201602	関東	観光立地	1	6.007
p002	201603	関東	観光立地	1	6.1071
p002	201604	関東	観光立地	1	7.6489
p002	201605	関東	観光立地	1	7.8291
p002	201506	近畿	ビジネス立地	0	1.9579
p002	201507	近畿	ビジネス立地	0	1.7254
p002	201508	近畿	ビジネス立地	0	1.4789
p002	201509	近畿	ビジネス立地	0	1.4409
p002	201510	近畿	ビジネス立地	0	1.5022
p002	201511	近畿	ビジネス立地	0	1.5284
p002	201512	近畿	ビジネス立地	0	1.2895
p002	201601	近畿	ビジネス立地	0	1.3934
p002	201602	近畿	ビジネス立地	0	1.3472
p002	201603	近畿	ビジネス立地	0	1.7996
p002	201604	近畿	ビジネス立地	0	1.7701
p002	201605	近畿	ビジネス立地	0	1.6189
p002	201506	近畿	住宅立地	0	1.7154
p002	201507	近畿	住宅立地	0	1.6973
p002	201508	近畿	住宅立地	0	1.6019
p002	201509	近畿	住宅立地	0	1.2041
p002	201510	近畿	住宅立地	0	1.4495
p002	201511	近畿	住宅立地	0	1.7621
p002	201512	近畿	住宅立地	0	1.3624
p002	201601	近畿	住宅立地	0	1.4995
p002	201602	近畿	住宅立地	0	1.3894
p002	201603	近畿	住宅立地	0	1.4386
p002	201604	近畿	住宅立地	0	1.4955
p002	201605	近畿	住宅立地	0	1.4585
p002	201506	近畿	学校立地	0	1.9383
p002	201507	近畿	学校立地	0	2.6432
p002	201508	近畿	学校立地	0	1.9823
p002	201509	近畿	学校立地	0	2.2027
p002	201510	近畿	学校立地	0	2.478
p002	201511	近畿	学校立地	0	2.2577
p002	201512	近畿	学校立地	0	1.652
p002	201601	近畿	学校立地	0	1.4868
p002	201602	近畿	学校立地	0	1.707
p002	201603	近畿	学校立地	0	1.5419
p002	201604	近畿	学校立地	0	1.5419
p002	201605	近畿	学校立地	0	1.6153
p002	201506	近畿	観光立地	0	1.7401
p002	201507	近畿	観光立地	0	1.68
p002	201508	近畿	観光立地	0	1.4887
p002	201509	近畿	観光立地	0	1.497
p002	201510	近畿	観光立地	0	1.4568
p002	201511	近畿	観光立地	0	1.4355
p002	201512	近畿	観光立地	0	1.654
p002	201601	近畿	観光立地	0	1.6834
p002	201602	近畿	観光立地	0	1.5766
p002	201603	近畿	観光立地	0	1.5493
p002	201604	近畿	観光立地	0	1.486
p002	201605	近畿	観光立地	0	1.5418
p002	201506	東北	ビジネス立地	0	2.6578
p002	201507	東北	ビジネス立地	0	2.3043
p002	201508	東北	ビジネス立地	0	1.8807
p002	201509	東北	ビジネス立地	0	1.7327
p002	201510	東北	ビジネス立地	0	1.4632
p002	201511	東北	ビジネス立地	0	1.9666
p002	201512	東北	ビジネス立地	0	1.7621
p002	201601	東北	ビジネス立地	0	1.6096
p002	201602	東北	ビジネス立地	0	1.796
p002	201603	東北	ビジネス立地	0	1.9824
p002	201604	東北	ビジネス立地	0	1.4402
p002	201605	東北	ビジネス立地	0	1.5104
p002	201506	東北	住宅立地	0	1.2335
p002	201507	東北	住宅立地	0	1.7866
p002	201508	東北	住宅立地	0	1.6397
p002	201509	東北	住宅立地	0	1.2726
p002	201510	東北	住宅立地	0	1.444
p002	201511	東北	住宅立地	0	1.3767
p002	201512	東北	住宅立地	0	1.6519
p002	201601	東北	住宅立地	0	2.1397
p002	201602	東北	住宅立地	0	1.8998
p002	201603	東北	住宅立地	0	1.5418
p002	201604	東北	住宅立地	0	1.7621
p002	201605	東北	住宅立地	0	1.5694
p002	201506	東北	学校立地	0	1.7621
p002	201507	東北	学校立地	0	0.6608
p002	201508	東北	学校立地	0	1.1013
p002	201509	東北	学校立地	0	1.7621
p002	201510	東北	学校立地	0	1.7621
p002	201511	東北	学校立地	0	1.5419
p002	201512	東北	学校立地	0	1.5419
p002	201601	東北	学校立地	0	2.4229
p002	201602	東北	学校立地	0	1.5419
p002	201603	東北	学校立地	0	1.9823
p002	201604	東北	学校立地	0	2.4229
p002	201605	東北	学校立地	0	0.8811
p002	201506	東北	観光立地	0	1.8355
p002	201507	東北	観光立地	0	1.7573
p002	201508	東北	観光立地	0	1.6887
p002	201509	東北	観光立地	0	1.4555
p002	201510	東北	観光立地	0	1.489
p002	201511	東北	観光立地	0	1.5373
p002	201512	東北	観光立地	0	1.4455
p002	201601	東北	観光立地	0	1.4528
p002	201602	東北	観光立地	0	1.6328
p002	201603	東北	観光立地	0	1.629
p002	201604	東北	観光立地	0	1.5751
p002	201605	東北	観光立地	0	1.2744
p002	201506	四国	ビジネス立地	0	1.8722
p002	201507	四国	ビジネス立地	0	1.7988
p002	201508	四国	ビジネス立地	0	1.6886
p002	201509	四国	ビジネス立地	0	1.4685
p002	201510	四国	ビジネス立地	0	1.2849
p002	201511	四国	ビジネス立地	0	1.1748
p002	201512	四国	ビジネス立地	0	1.2115
p002	201601	四国	ビジネス立地	0	1.9823
p002	201602	四国	ビジネス立地	0	2.1659
p002	201603	四国	ビジネス立地	0	1.7988
p002	201604	四国	ビジネス立地	0	1.7306
p002	201605	四国	ビジネス立地	0	2.2026
p002	201506	四国	住宅立地	0	2.4229
p002	201507	四国	住宅立地	0	1.7621
p002	201508	四国	住宅立地	0	1.5418
p002	201509	四国	住宅立地	0	0.881
p002	201510	四国	住宅立地	0	0.771
p002	201511	四国	住宅立地	0	0.9912
p002	201512	四国	住宅立地	0	0.6608
p002	201601	四国	住宅立地	0	1.2115
p002	201602	四国	住宅立地	0	0.6608
p002	201603	四国	住宅立地	0	0.4406
p002	201604	四国	住宅立地	0	0.514
p002	201605	四国	住宅立地	0	0.4406
p002	201506	四国	学校立地	0	0.6609
p002	201507	四国	学校立地	0	0.6608
p002	201508	四国	学校立地	0	0.2203
p002	201509	四国	学校立地	0	0.8811
p002	201510	四国	学校立地	0	0.4406
p002	201512	四国	学校立地	0	0.6609
p002	201601	四国	学校立地	0	0.2203
p002	201602	四国	学校立地	0	1.3216
p002	201603	四国	学校立地	0	0.2203
p002	201605	四国	学校立地	0	0.2203
p002	201506	四国	観光立地	0	1.1013
p002	201507	四国	観光立地	0	1.3106
p002	201508	四国	観光立地	0	0.8706
p002	201509	四国	観光立地	0	0.9125
p002	201510	四国	観光立地	0	0.8601
p002	201511	四国	観光立地	0	1.0318
p002	201512	四国	観光立地	0	1.1223
p002	201601	四国	観光立地	0	1.0683
p002	201602	四国	観光立地	0	1.1013
p002	201603	四国	観光立地	0	0.9545
p002	201604	四国	観光立地	0	1.2071
p002	201605	四国	観光立地	0	0.9997
p002	201506	北海道	ビジネス立地	0	1.9315
p002	201507	北海道	ビジネス立地	0	1.8906
p002	201508	北海道	ビジネス立地	0	1.395
p002	201509	北海道	ビジネス立地	0	1.5418
p002	201510	北海道	ビジネス立地	0	1.6774
p002	201511	北海道	ビジネス立地	0	1.7113
p002	201512	北海道	ビジネス立地	0	1.6266
p002	201601	北海道	ビジネス立地	0	1.5249
p002	201602	北海道	ビジネス立地	0	1.8807
p002	201603	北海道	ビジネス立地	0	1.6605
p002	201604	北海道	ビジネス立地	0	1.5733
p002	201605	北海道	ビジネス立地	0	1.718
p002	201506	北海道	住宅立地	0	2.5697
p002	201507	北海道	住宅立地	0	2.7092
p002	201508	北海道	住宅立地	0	2.0484
p002	201509	北海道	住宅立地	0	1.8844
p002	201510	北海道	住宅立地	0	1.674
p002	201511	北海道	住宅立地	0	1.7841
p002	201512	北海道	住宅立地	0	1.5143
p002	201601	北海道	住宅立地	0	1.294
p002	201602	北海道	住宅立地	0	1.7621
p002	201603	北海道	住宅立地	0	1.4789
p002	201604	北海道	住宅立地	0	1.4929
p002	201605	北海道	住宅立地	0	1.9623
p002	201506	北海道	観光立地	0	1.8775
p002	201507	北海道	観光立地	0	1.5943
p002	201508	北海道	観光立地	0	1.5919
p002	201509	北海道	観光立地	0	1.5198
p002	201510	北海道	観光立地	0	1.4259
p002	201511	北海道	観光立地	0	1.2115
p002	201512	北海道	観光立地	0	1.4417
p002	201601	北海道	観光立地	0	1.4265
p002	201602	北海道	観光立地	0	1.0174
p002	201603	北海道	観光立地	0	1.1328
p002	201604	北海道	観光立地	0	1.4375
p002	201605	北海道	観光立地	0	1.5018
p002	201506	九州	ビジネス立地	0	2.4963
p002	201507	九州	ビジネス立地	0	2.2445
p002	201508	九州	ビジネス立地	0	2.1696
p002	201509	九州	ビジネス立地	0	1.9708
p002	201510	九州	ビジネス立地	0	2.0044
p002	201511	九州	ビジネス立地	0	2.577
p002	201512	九州	ビジネス立地	0	1.9476
p002	201601	九州	ビジネス立地	0	2.0403
p002	201602	九州	ビジネス立地	0	2.2026
p002	201603	九州	ビジネス立地	0	2.3533
p002	201604	九州	ビジネス立地	0	1.7097
p002	201605	九州	ビジネス立地	0	2.0224
p002	201506	九州	住宅立地	0	1.4538
p002	201507	九州	住宅立地	0	1.5419
p002	201508	九州	住宅立地	0	1.187
p002	201509	九州	住宅立地	0	1.1941
p002	201510	九州	住宅立地	0	1.0666
p002	201511	九州	住宅立地	0	0.9912
p002	201512	九州	住宅立地	0	1.3828
p002	201601	九州	住宅立地	0	1.2698
p002	201602	九州	住宅立地	0	1.2957
p002	201603	九州	住宅立地	0	1.5786
p002	201604	九州	住宅立地	0	1.2827
p002	201605	九州	住宅立地	0	1.3864
p002	201506	九州	学校立地	0	2.8634
p002	201507	九州	学校立地	0	3.7444
p002	201508	九州	学校立地	0	2.2027
p002	201509	九州	学校立地	0	3.5242
p002	201510	九州	学校立地	0	2.4229
p002	201511	九州	学校立地	0	0.8811
p002	201512	九州	学校立地	0	2.6432
p002	201601	九州	学校立地	0	2.6431
p002	201602	九州	学校立地	0	1.9823
p002	201603	九州	学校立地	0	3.9646
p002	201604	九州	学校立地	0	3.3039
p002	201605	九州	学校立地	0	2.423
p002	201506	九州	観光立地	0	1.6585
p002	201507	九州	観光立地	0	1.7805
p002	201508	九州	観光立地	0	1.5278
p002	201509	九州	観光立地	0	1.27
p002	201510	九州	観光立地	0	1.6544
p002	201511	九州	観光立地	0	1.6089
p002	201512	九州	観光立地	0	1.4189
p002	201601	九州	観光立地	0	1.5628
p002	201602	九州	観光立地	0	1.3831
p002	201603	九州	観光立地	0	1.4567
p002	201604	九州	観光立地	0	1.4684
p002	201605	九州	観光立地	0	1.465
p002	201506	中部	ビジネス立地	0	2.1035
p002	201507	中部	ビジネス立地	0	1.7997
p002	201508	中部	ビジネス立地	0	1.6346
p002	201509	中部	ビジネス立地	0	1.3555
p002	201510	中部	ビジネス立地	0	1.4592
p002	201511	中部	ビジネス立地	0	1.7282
p002	201512	中部	ビジネス立地	0	1.4923
p002	201601	中部	ビジネス立地	0	1.5956
p002	201602	中部	ビジネス立地	0	1.6209
p002	201603	中部	ビジネス立地	0	1.7323
p002	201604	中部	ビジネス立地	0	2.0171
p002	201605	中部	ビジネス立地	0	1.718
p002	201506	中部	住宅立地	0	1.9471
p002	201507	中部	住宅立地	0	2.0398
p002	201508	中部	住宅立地	0	1.4617
p002	201509	中部	住宅立地	0	1.6035
p002	201510	中部	住宅立地	0	1.551
p002	201511	中部	住宅立地	0	1.6663
p002	201512	中部	住宅立地	0	1.4748
p002	201601	中部	住宅立地	0	1.5706
p002	201602	中部	住宅立地	0	1.3407
p002	201603	中部	住宅立地	0	1.5507
p002	201604	中部	住宅立地	0	1.6265
p002	201605	中部	住宅立地	0	1.7385
p002	201506	中部	学校立地	0	2.7532
p002	201507	中部	学校立地	0	2.6431
p002	201508	中部	学校立地	0	1.7621
p002	201509	中部	学校立地	0	1.4318
